date,actual_revenue,year,month,day,dayofweek,is_weekend,quarter,dayofyear,week,sin_year_1,cos_year_1,sin_year_2,cos_year_2,is_holiday,is_promo_active,CPI,inflation_factor,actual_revenue_lag1,actual_revenue_lag7,actual_revenue_lag14,actual_revenue_lag30,revenue_diff_lag1_lag7,revenue_roll_mean_7_lag1,revenue_roll_std_7_lag1,revenue_roll_mean_14_lag1,revenue_roll_mean_30_lag1,revenue_ewma_7_lag1,revenue_ewma_30_lag1,sessions_roll_30_lag1
2019-11-21,1626468.359850716,2019,11,21,3,0,4,325,47,-0.6383844591746642,0.7697176640069211,-0.9827515893084885,0.1849305645685428,0,1,101.82,1.0182,1165024.633667256,2229334.5118837166,1911745.9241799263,2196017.18393654,-1064309.8782164606,1890684.5267558997,504065.12611098663,1997901.1088194852,2266332.1175356493,1743508.4672201662,2097113.2345858004,18025.7
2019-11-22,1600190.0510705172,2019,11,22,4,0,4,326,47,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,0.2186258735439368,0,1,101.82,1.0182,1626468.359850716,2102731.9092516215,1089877.4700451773,1744314.7744174518,-476263.5494009054,1804560.7907511853,487800.36785397574,1977524.1399388274,2247347.1567327883,1714248.4403778038,2066749.0491190208,17851.233333333334
2019-11-23,1184438.809664113,2019,11,23,5,1,4,327,47,-0.6115298757991053,0.7912213413483807,-0.9677109772087535,0.25206242201026163,0,1,101.82,1.0182,1600190.0510705172,1906877.4111176587,2270065.5274012964,2005850.3123450666,-306687.36004714156,1732769.0967253132,473370.581624119,2013975.0385834947,2242542.9992878903,1685733.843050982,2036648.4685997625,17734.066666666666
2019-11-24,1393803.8086819882,2019,11,24,6,1,4,328,47,-0.5978291414589552,0.801623551065242,-0.9584678386132249,0.28520063524489725,0,1,101.82,1.0182,1184438.809664113,2544441.5144372405,2957816.224710272,3160281.7649975223,-1360002.7047731276,1629563.5822319495,506667.37877660635,1936430.2730308385,2215162.615865192,1560410.0847042648,1981667.2002813336,17551.733333333334
2019-11-25,1696854.2506383809,2019,11,25,0,0,4,329,48,-0.5839514998576998,0.8117885474764613,-0.9480902797323661,0.31800129162788576,0,1,101.82,1.0182,1393803.8086819882,2022725.4881162837,2054898.0848556275,2544694.4372830945,-628921.6794342955,1465186.7671240566,308143.3310628763,1824715.1004573896,2156280.0173213407,1518758.5156986956,1943740.5298555694,17523.4
2019-11-26,1541410.467491652,2019,11,26,1,0,4,330,48,-0.5699010576127624,0.8217133225960589,-0.936590583203982,0.3504255690637097,0,1,101.82,1.0182,1696854.2506383809,1263656.2188175211,2067462.9935179728,2730697.7987109562,433198.03182085976,1418633.7331986416,222622.24267794276,1799140.5408704435,2128018.677766517,1563282.4494336168,1927812.382809299,17454.5
2019-11-27,1550283.129051267,2019,11,27,2,0,4,331,48,-0.5556819724760489,0.8313949395234058,-0.9239823598019431,0.3824350909302552,0,1,101.82,1.0182,1541410.467491652,1165024.633667256,2383957.611471224,4510985.8006941015,376385.8338243959,1458312.9115806606,215018.99673832697,1761565.360439992,2088375.7667258733,1557814.4539481255,1902883.2269823542,17357.366666666665
2019-11-28,2056098.760557847,2019,11,28,3,0,4,332,48,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,0.41399197150045597,0,1,101.82,1.0182,1550283.129051267,1626468.359850716,2229334.5118837166,4138448.140803175,-76185.23079944914,1513349.8394926619,172547.61499963835,1702017.183124281,1989685.6776711121,1555931.6227239107,1880134.8335674454,17247.0
2019-11-29,1640584.2624238848,2019,11,29,4,0,4,333,48,-0.5267547528105542,0.8500173118187018,-0.895501317943504,0.44505886078298396,0,1,101.82,1.0182,2056098.760557847,1600190.0510705172,2102731.9092516215,3977344.9082796224,455908.70948732994,1574725.6110222521,268963.3714237672,1689643.2008867187,1920274.0316629347,1680973.407182395,1891487.344986181,17129.666666666668
2019-11-30,1602668.2989589467,2019,11,30,5,1,4,334,48,-0.5120551783114646,0.8589525565270845,-0.8796622089871292,0.47559898872882833,0,1,101.82,1.0182,1640584.2624238848,1184438.809664113,1906877.4111176587,3869729.4397620233,456145.45275977184,1580496.212644162,270031.9722927127,1656632.6546847373,1842382.01013441,1670876.1209927676,1875300.0493370006,16960.766666666666
2019-12-01,1425950.901694915,2019,12,1,6,1,4,335,48,-0.4972040784469378,0.8676336233547726,-0.8627819522593745,0.5055762087514626,0,1,103.25,1.0325,1602668.2989589467,1393803.8086819882,2544441.5144372405,2413448.016106855,208864.49027695856,1640243.2825434238,206617.9020911016,1634903.4323876868,1766813.3054409742,1653824.1654843125,1857710.9041513198,16792.9
2019-12-02,862687.4963680388,2019,12,2,0,0,4,336,49,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,0.5349550405091192,0,1,103.25,1.0325,1425950.901694915,1696854.2506383809,2022725.4881162837,1229300.5107051665,-270903.34894346585,1644835.7244024132,200493.94061674768,1555011.2457632348,1733896.7349605763,1596855.8495369633,1829855.4201218742,16918.866666666665
2019-12-03,955209.9544794189,2019,12,3,1,0,4,337,49,-0.46706492487743034,0.8842230238742036,-0.8259791204413984,0.5637007118984807,0,1,103.25,1.0325,862687.4963680388,1541410.467491652,1263656.2188175211,1404241.0724808483,-678722.9711236131,1525669.045220936,353749.43177805067,1472151.3892097888,1721676.3011493385,1413313.761244732,1767457.4895571107,16991.866666666665
2019-12-04,739465.5167070221,2019,12,4,2,0,4,338,49,-0.451785789832884,0.8921264484954345,-0.8061001043286312,0.5917792002101544,0,1,103.25,1.0325,955209.9544794189,1550283.129051267,1165024.633667256,1240003.2999410725,-595073.174571848,1441926.1147906168,413706.3362569519,1450119.5131856387,1706708.5972159577,1298787.8095534036,1715054.422777905,17083.566666666666
2019-12-05,527237.6426150121,2019,12,5,3,0,4,339,49,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,0.6191572723971441,0,1,103.25,1.0325,739465.5167070221,2056098.760557847,1626468.359850716,1583841.3572971916,-1316633.243850825,1326095.0273128676,485576.8664676827,1419722.4334027648,1690024.0044414892,1158957.2363418082,1652113.2030313963,17065.033333333333
2019-12-06,953812.7748184021,2019,12,6,4,0,4,340,49,-0.42083100859565564,0.9071390534005044,-0.7635044855580851,0.6458025244087264,0,1,103.25,1.0325,527237.6426150121,1640584.2624238848,1600190.0510705172,1270149.184835985,-1113346.6198088727,1107686.296178177,444608.5194068841,1341205.9536002146,1654803.8806187501,1001027.3379101092,1579540.5862303392,17037.866666666665
2019-12-07,899074.1598062954,2019,12,7,5,1,4,341,49,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,0.6716834195431209,0,1,103.25,1.0325,953812.7748184021,1602668.2989589467,1184438.809664113,1911745.9241799263,-648855.5241405446,1009576.083663108,378236.6839964271,1295036.1481536347,1644259.3336181638,989223.6971371825,1539171.050010214,17064.8
2019-12-08,929378.3593220336,2019,12,8,6,1,4,342,49,-0.3893781415452015,0.9210779895789526,-0.717295271600886,0.6967693257736101,0,1,103.25,1.0325,899074.1598062954,1425950.901694915,1393803.8086819882,1089877.4700451773,-526876.7418886196,909062.6352127291,273285.43101170135,1274652.9588780764,1610503.6081390427,966686.3128044606,1497874.476448671,17134.7
2019-12-09,1293627.7985472155,2019,12,9,0,0,4,343,50,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,0.7210305520038863,0,1,103.25,1.0325,929378.3593220336,862687.4963680388,1696854.2506383809,2270065.5274012964,66690.86295399477,838123.7005880318,156056.8712141133,1241479.7124952227,1605153.6377816047,957359.3244338538,1461197.3076017913,17232.266666666666
2019-12-10,823950.4581113802,2019,12,10,1,0,4,344,50,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,0.7444383832097441,0,1,103.25,1.0325,1293627.7985472155,955209.9544794189,1541410.467491652,2957816.224710272,338417.8440677966,899686.6008993428,233264.2102317064,1212677.8230601393,1572605.713486469,1041426.4429621943,1450386.371533754,17263.466666666667
2019-12-11,905437.0305084744,2019,12,11,2,0,4,345,50,-0.34134651424503615,0.9399375283564133,-0.641688797825113,0.7669651144255266,0,1,103.25,1.0325,823950.4581113802,739465.5167070221,1550283.129051267,2054898.0848556275,84484.94140435813,880935.2442753373,233332.73007841106,1161430.679532977,1501476.8545998388,987057.4467494908,1409971.1513129557,17451.366666666665
2019-12-12,871258.523970944,2019,12,12,3,0,4,346,50,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,0,1,103.25,1.0325,905437.0305084744,527237.6426150121,2056098.760557847,2067462.9935179728,378199.3878934623,904645.4605326877,224839.35405107756,1115370.2439227777,1463161.4861216007,966652.3426892367,1377420.562873957,17511.933333333334
2019-12-13,1253435.6397094426,2019,12,13,4,0,4,347,50,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,0,1,103.25,1.0325,871258.523970944,953812.7748184021,1640584.2624238848,2383957.611471224,-82554.25084745814,953791.3007263922,155503.07715594774,1030738.7984522844,1423288.003803366,942803.8880096636,1344764.9474608593,17464.1
2019-12-14,1030167.587409201,2019,12,14,5,1,4,348,50,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,0,1,103.25,1.0325,1253435.6397094426,899074.1598062954,1602668.2989589467,2229334.5118837166,354361.4799031472,996594.5671393981,192375.12579328875,1003085.325401253,1385603.9380779734,1020461.8259346082,1338872.7340575422,17532.366666666665
2019-12-15,1082664.5927360775,2019,12,15,6,1,4,349,50,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,0.8477440935595867,0,1,103.25,1.0325,1030167.587409201,929378.3593220336,1425950.901694915,2102731.9092516215,100789.22808716737,1015322.1996540987,187621.50838424827,962192.417433414,1345631.7072621563,1022888.2663032565,1318956.2729834556,17545.133333333335
2019-12-16,2193601.276513317,2019,12,16,0,0,4,350,51,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017395,0,1,103.25,1.0325,1082664.5927360775,1293627.7985472155,862687.4963680388,1906877.4111176587,-210963.20581113803,1037220.2329989622,184843.6139076565,937671.966793497,1311629.4633783048,1037832.3479114617,1303711.6484513665,17636.066666666666
2019-12-17,1403453.7665859566,2019,12,17,1,0,4,351,51,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,0,1,103.25,1.0325,2193601.276513317,823950.4581113802,955209.9544794189,2544441.5144372405,1369650.818401937,1165787.8727084051,476229.59831724263,1032737.2368038741,1321186.9255581603,1326774.5800619256,1361123.8825198794,17842.533333333333
2019-12-18,998262.7641646486,2019,12,18,2,0,4,352,51,-0.22596360824801906,0.974135744004672,-0.4402384552773285,0.8978808954950716,0,1,103.25,1.0325,1403453.7665859566,905437.0305084744,739465.5167070221,2022725.4881162837,498016.7360774821,1248574.0596333446,456878.0237940333,1064754.651954341,1283154.0006297838,1345944.3766929333,1363854.842782207,17869.966666666667
2019-12-19,1576568.9975786922,2019,12,19,3,0,4,353,51,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,0,1,103.25,1.0325,998262.7641646486,871258.523970944,527237.6426150121,1263656.2188175211,127004.24019370461,1261834.8787270838,446487.579218236,1083240.1696298856,1249005.2431647296,1259023.973560862,1340268.2570649453,17886.633333333335
2019-12-20,1403150.0648910403,2019,12,20,4,0,4,354,51,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,0,1,103.25,1.0325,1576568.9975786922,1253435.6397094426,953812.7748184021,1165024.633667256,323133.35786924954,1362593.517813905,422600.777645061,1158192.4092701487,1259435.669123435,1338410.2295653194,1355513.4661303482,18051.5
2019-12-21,1505827.7443099285,2019,12,21,5,1,4,355,51,-0.17541259380427843,0.9844950085880858,-0.345385646087603,0.9384608438697104,0,1,103.25,1.0325,1403150.0648910403,1030167.587409201,899074.1598062954,1626468.359850716,372982.47748183936,1383981.2928398475,419935.6768823628,1190287.9299896227,1267373.1834975614,1354595.1883967496,1358586.7950826508,18026.333333333332
2019-12-22,1826362.5607748185,2019,12,22,6,1,4,356,51,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,0,1,103.25,1.0325,1505827.7443099285,1082664.5927360775,929378.3593220336,1600190.0510705172,423163.151573851,1451932.743825666,390601.3436697371,1233627.4717398824,1263351.8296462016,1392403.327375044,1368086.21116183,18157.7
2019-12-23,1458470.6382566586,2019,12,23,0,0,4,357,52,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,0,1,103.25,1.0325,1826362.5607748185,2193601.276513317,1293627.7985472155,1184438.809664113,-367238.7157384986,1558175.3106883431,374219.8100439714,1297697.7718436527,1270890.9133030118,1500893.1357249876,1397652.427265894,18224.1
2019-12-24,1406682.5239709436,2019,12,24,1,0,4,358,52,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,0,1,103.25,1.0325,1458470.6382566586,1403453.7665859566,823950.4581113802,1393803.8086819882,55016.87167070201,1453156.6480802489,248064.24724394947,1309472.260394327,1280025.3075894301,1490287.5113579053,1401576.182813685,18423.6
2019-12-25,1165919.1670702184,2019,12,25,2,0,4,359,52,-0.10730813165636247,0.9942258118156161,-0.21337702862092797,0.9769699297608415,0,1,103.25,1.0325,1406682.5239709436,998262.7641646486,905437.0305084744,1696854.2506383809,408419.75980629504,1453617.899135247,247959.40631461734,1351095.9793842959,1280454.5980990618,1469386.264511165,1401905.6241786694,18515.1
2019-12-26,867786.5414043586,2019,12,26,3,0,4,360,52,-0.09019000427034513,0.9959245770286599,-0.179644883710313,0.9837315262594303,0,1,103.25,1.0325,1165919.1670702184,1576568.9975786922,871258.523970944,1541410.467491652,-410649.8305084738,1477568.813836043,200129.1001504124,1369701.8462815636,1262756.7619801231,1393519.4901509283,1386680.691461995,18543.933333333334
2019-12-27,1837497.836319613,2019,12,27,4,0,4,361,52,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,0,1,103.25,1.0325,867786.5414043586,1403150.0648910403,1253435.6397094426,1550283.129051267,-535363.5234866817,1376314.1772397098,297370.6479931435,1369453.8475268073,1240302.6311105464,1262086.252964286,1353203.6495227928,18604.9
2019-12-28,3176880.951089588,2019,12,28,5,1,4,362,52,-0.05587875690537313,0.9984375616565666,-0.11158289958600157,0.9937551290534204,0,1,103.25,1.0325,1837497.836319613,1505827.7443099285,1030167.587409201,2056098.760557847,331670.09200968454,1438363.8588723629,345348.8273539442,1411172.575856105,1249876.4546861583,1405939.1488031177,1384448.4357677489,18602.133333333335
2019-12-29,2987859.7365617426,2019,12,29,6,1,4,363,52,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,0,1,103.25,1.0325,3176880.951089588,1826362.5607748185,1082664.5927360775,1640584.2624238848,1350518.3903147695,1677085.7455551715,745494.0425820266,1564509.2446904187,1287235.8610372161,1848674.5993747355,1500089.2432078673,18698.433333333334
2019-12-30,3222556.2092009685,2019,12,30,0,0,4,364,1,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,0,1,103.25,1.0325,2987859.7365617426,1458470.6382566586,2193601.276513317,1602668.2989589467,1529389.098305084,1843013.9135247318,897931.6969763322,1700594.6121065374,1332145.0435084782,2133470.883671487,1596074.436327472,18735.366666666665
2019-12-31,2564401.4314769977,2019,12,31,1,0,4,365,1,-0.004300592702981974,0.9999907524084426,-0.008601105865714402,0.9999630098048061,0,1,103.25,1.0325,3222556.2092009685,1406682.5239709436,1403453.7665859566,1425950.901694915,1815873.6852300249,2095026.1379453477,1012289.5074049166,1774091.3930127982,1386141.3071832124,2405742.2150538573,1701008.7442547944,18866.866666666665
2020-01-01,1704872.4550325298,2020,1,1,2,0,1,1,1,0.017201575418260506,0.9998520419557735,0.03439806061360801,0.9994082116062598,1,1,104.52,1.0452,2564401.4314769977,1165919.1670702184,998262.7641646486,862687.4963680388,1398482.2644067793,2260414.5533033554,974970.3602801361,1857016.2262193013,1424089.6581759483,2445407.0191596425,1756711.4982691302,18788.066666666666
2020-01-02,293430.79793341,2020,1,2,3,0,1,2,1,0.03439806061360801,0.9994082116062598,0.06875540848113941,0.9976335468520451,0,1,104.52,1.0452,1704872.4550325298,867786.5414043586,1576568.9975786922,955209.9544794189,837085.9136281712,2337407.880155114,891872.0280358127,1907488.3469955784,1452162.4901314313,2260273.378127864,1753367.043866769,18674.1
2020-01-03,733263.356295446,2020,1,3,4,0,1,3,1,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,0,0,104.52,1.0452,293430.79793341,1837497.836319613,1403150.0648910403,739465.5167070221,-1544067.038386203,2255357.059659264,1060152.7688407286,1815835.6184494868,1430103.1849132313,1768562.7330792504,1659177.608645262,18580.266666666666
2020-01-04,849832.5966322237,2020,1,4,5,1,1,4,1,0.06875540848113941,0.9976335468520451,0.13718540405660057,0.9905453876091833,0,0,104.52,1.0452,733263.356295446,3176880.951089588,1505827.7443099285,527237.6426150121,-2443617.594794142,2097609.276798669,1204956.1354389435,1767986.5678355158,1429896.446232845,1509737.8888832992,1599441.2052678545,18548.6
2020-01-05,1229628.846153846,2020,1,5,6,1,1,5,1,0.08590610426133272,0.9963032375991965,0.17117705961019986,0.985240282501282,0,0,104.52,1.0452,849832.5966322237,2987859.7365617426,1826362.5607748185,953812.7748184021,-2138027.139929519,1765173.797590474,1178278.5177097379,1721129.7715728227,1440649.611366752,1344761.5658205303,1551079.3595494267,18490.966666666667
2020-01-06,928800.6792958286,2020,1,6,0,0,1,6,2,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,0,0,104.52,1.0452,1229628.846153846,3222556.2092009685,1458470.6382566586,899074.1598062954,-1992927.3630471225,1513997.9561036318,1055166.9660929185,1678505.9348141816,1449843.4804112671,1315978.3859038593,1530340.616749712,18414.533333333333
2020-01-07,731216.4753157293,2020,1,7,1,0,1,7,2,0.1201261651823505,0.9927586335250793,0.23851257519407648,0.9711394088771653,0,0,104.52,1.0452,928800.6792958286,2564401.4314769977,1406682.5239709436,929378.3593220336,-1635600.752181169,1186318.5946886116,747432.5119230037,1640672.3663169798,1450834.3643942515,1219183.9592518515,1491531.588526881,18247.166666666668
2020-01-08,1059402.2770761575,2020,1,8,2,0,1,8,2,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,0,0,104.52,1.0452,731216.4753157293,1704872.4550325298,1165919.1670702184,1293627.7985472155,-973655.9797168005,924435.0295227162,443444.24327382474,1592424.7914130357,1444228.968260708,1097192.088267821,1442479.0005777746,18186.3
2020-01-09,1010653.0807500959,2020,1,9,3,0,1,9,2,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,0,0,104.52,1.0452,1059402.2770761575,293430.79793341,867786.5414043586,823950.4581113802,765971.4791427476,832225.0041003774,297061.0326215878,1584816.4421277456,1436421.4508783396,1087744.635469905,1417764.3732550896,18072.466666666667
2020-01-10,1007018.2261768086,2020,1,10,4,0,1,10,2,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,0,0,104.52,1.0452,1010653.0807500959,733263.356295446,1837497.836319613,905437.0305084744,277389.72445464984,934685.3302170467,181439.6573499036,1595021.1949381554,1442644.8716329632,1068471.7467899527,1391499.1285773483,17880.033333333333
2020-01-11,1418371.0294680444,2020,1,11,5,1,1,11,2,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,0,0,104.52,1.0452,1007018.2261768086,849832.5966322237,3176880.951089588,871258.523970944,157185.6295445849,973793.168771527,158890.61780573477,1535701.2227850982,1446030.9114885742,1053108.3666366667,1366693.9090676361,17840.566666666666
2020-01-12,1317808.9552238807,2020,1,12,6,1,1,12,2,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,0,0,104.52,1.0452,1418371.0294680444,1229628.846153846,2987859.7365617426,1253435.6397094426,188742.1833141984,1055012.94489093,218930.7565975711,1410093.371240702,1464267.9950051445,1144424.032344511,1370027.9168354045,17779.233333333334
2020-01-13,1744735.973976273,2020,1,13,0,0,1,13,3,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,0,0,104.52,1.0452,1317808.9552238807,928800.6792958286,3222556.2092009685,1030167.587409201,389008.27592805214,1067610.1033295065,232753.1841437328,1290804.0297165688,1466413.772188959,1187770.2630643535,1366658.9515701449,17642.533333333333
2020-01-14,1190131.2858783004,2020,1,14,1,0,1,14,3,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,0,0,104.52,1.0452,1744735.973976273,731216.4753157293,2564401.4314769977,1082664.5927360775,1013519.4986605438,1184172.2882838557,333958.195024349,1185245.4414862336,1490232.7184078614,1327011.6907923333,1391051.0175318304,17538.933333333334
2020-01-15,1320326.310753923,2020,1,15,2,0,1,15,3,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0,0,104.52,1.0452,1190131.2858783004,1059402.2770761575,1704872.4550325298,2193601.276513317,130729.00880214293,1249731.5469356515,268932.7309103601,1087083.288229184,1493814.9415126024,1292791.589563825,1378088.4541993446,17420.633333333335
2020-01-16,986361.3662456947,2020,1,16,3,0,1,16,3,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,0,0,104.52,1.0452,1320326.310753923,1010653.0807500959,293430.79793341,1403453.7665859566,309673.230003827,1287006.408889618,255923.60999164087,1059615.7064949977,1464705.7759872891,1299675.2698613494,1374361.86429964,17347.666666666668
2020-01-17,1751493.4366628397,2020,1,17,4,0,1,17,3,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,0,0,104.52,1.0452,986361.3662456947,1007018.2261768086,733263.356295446,998262.7641646486,-20656.859931113897,1283536.163960418,260420.6041516994,1109110.7470887324,1450802.695975947,1221346.7939574358,1349329.5741026113,17257.033333333333
2020-01-18,1690429.764638347,2020,1,18,5,1,1,18,3,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,0,0,104.52,1.0452,1751493.4366628397,1418371.0294680444,849832.5966322237,1576568.9975786922,333122.4071947953,1389889.7654584222,279957.60562932375,1181841.4671149747,1475910.38505922,1353883.4546337866,1375275.6297516583,17191.866666666665
2020-01-19,1459023.7753539989,2020,1,19,6,1,1,19,3,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0,0,104.52,1.0452,1690429.764638347,1317808.9552238807,1229628.846153846,1403150.0648910403,372620.8094144664,1428755.2990541798,302543.9269742284,1241884.121972555,1479705.7439612085,1438020.0321349266,1395608.1545830576,17046.533333333333
2020-01-20,1678208.3716035201,2020,1,20,0,0,1,20,4,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0,0,104.52,1.0452,1459023.7753539989,1744735.973976273,928800.6792958286,1505827.7443099285,-285712.1986222742,1448928.8447870538,298595.392995848,1258269.47405828,1481568.2009766405,1443270.9679396946,1399699.4849553765,17001.633333333335
2020-01-21,1281819.7378492157,2020,1,21,1,0,1,21,4,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,0,0,104.52,1.0452,1678208.3716035201,1190131.2858783004,731216.4753157293,1826362.5607748185,488077.0857252197,1439424.9015909464,288499.05300080316,1311798.5949374011,1487314.2218864267,1502005.318855651,1417667.8002229987,16823.433333333334
2020-01-22,1453717.5660160738,2020,1,22,2,0,1,22,4,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0,0,104.52,1.0452,1281819.7378492157,1320326.310753923,1059402.2770761575,1458470.6382566586,-38506.572904707165,1452523.2518725055,277152.5857827672,1351127.3994040785,1469162.7944555734,1446958.923604042,1408903.4091021097,16751.466666666667
2020-01-23,960813.4998086495,2020,1,23,3,0,1,23,4,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,1,0,104.52,1.0452,1453717.5660160738,986361.3662456947,1010653.0807500959,1406682.5239709436,467356.1997703791,1471579.1454813841,271067.28574684693,1379292.777185501,1469004.3587142203,1448648.5842070498,1411794.6450320429,16600.9
2020-01-24,1630671.833141982,2020,1,24,4,0,1,24,4,0.4012289854475009,0.9159777842484877,0.7350336741329413,0.6780306024735382,1,0,104.52,1.0452,960813.4998086495,1751493.4366628397,1007018.2261768086,1165919.1670702184,-790679.9368541902,1467929.4502760922,278752.23466978915,1375732.8071182552,1454142.057908811,1326689.8131074496,1382699.0872756948,16383.633333333333
2020-01-25,1743278.7791810182,2020,1,25,5,1,1,25,4,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,1,0,104.52,1.0452,1630671.833141982,1690429.764638347,1418371.0294680444,867786.5414043586,-59757.931496364996,1450669.2212016839,261472.74881965094,1420279.4933300533,1469633.8134445364,1402685.3181160826,1398697.3289444877,16217.766666666666
2020-01-26,2350182.376578645,2020,1,26,6,1,1,26,4,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,1,0,104.52,1.0452,1743278.7791810182,1459023.7753539989,1317808.9552238807,1837497.836319613,284255.00382701936,1458219.0804220655,270167.91780419,1443487.1897381227,1498816.8880370918,1487833.6833823165,1420928.3902500705,16029.5
2020-01-27,2930615.5759663237,2020,1,27,0,0,1,27,5,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,1,0,104.52,1.0452,2350182.376578645,1678208.3716035201,1744735.973976273,3176880.951089588,671974.0049751247,1585527.4520255865,432066.76695816644,1517228.14840632,1515906.3727123926,1703420.8566813988,1480880.260335785,15997.033333333333
2020-01-28,2636917.7765021045,2020,1,28,1,0,1,28,5,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,1,0,104.52,1.0452,2930615.5759663237,1281819.7378492157,1190131.2858783004,2987859.7365617426,1648795.838117108,1764442.7669345583,670408.7839529758,1601933.8342627524,1507697.5268749506,2010219.5365026302,1574411.5710216262,15815.266666666666
2020-01-29,2534847.885572139,2020,1,29,2,0,1,29,5,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,1,0,104.52,1.0452,2636917.7765021045,1453717.5660160738,1320326.310753923,3222556.2092009685,1183200.2104860307,1958028.201027828,702691.0223885332,1705275.726450167,1495999.4615396291,2166894.0965024987,1642960.3584719796,15708.9
2020-01-30,2379644.8048220435,2020,1,30,3,0,1,30,5,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,0,0,104.52,1.0452,2534847.885572139,960813.4998086495,986361.3662456947,2564401.4314769977,1574034.3857634896,2112475.3895358373,692105.7519505575,1792027.2675086109,1473075.8507520014,2258882.5437699086,1700501.489252635,15585.866666666667
2020-01-31,1570716.6666666667,2020,1,31,4,0,1,31,5,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,0,0,104.52,1.0452,2379644.8048220435,1630671.833141982,1751493.4366628397,1704872.4550325298,748972.9716800614,2315165.5759663223,471086.2337523897,1891547.513121207,1466917.2965301697,2289073.1090329424,1744317.1870313066,15506.733333333334
2020-02-01,1402916.875898419,2020,2,1,5,1,1,32,5,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,0,0,104.35,1.0434999999999999,1570716.6666666667,1743278.7791810182,1690429.764638347,293430.79793341,-172562.1125143515,2306600.5521841343,485917.0736780633,1878634.886692909,1462445.4369179744,2109483.9984413735,1733117.1534593944,15573.9
2020-02-02,1047546.6027791088,2020,2,2,6,1,1,33,5,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,0,0,104.35,1.0434999999999999,1402916.875898419,2350182.376578645,1459023.7753539989,733263.356295446,-947265.5006802259,2257977.423143763,562650.827342215,1858098.2517829144,1499428.3061834746,1932842.2178056347,1711813.909745783,15779.033333333333
