date,actual_revenue,gross_profit,order_id,quantity,customer_id,is_returned,revenue_category_Casual,revenue_category_GenZ,revenue_category_Outdoor,revenue_category_Streetwear,revenue_segment_Activewear,revenue_segment_All-weather,revenue_segment_Balanced,revenue_segment_Everyday,revenue_segment_Performance,revenue_segment_Premium,revenue_segment_Standard,revenue_segment_Trendy,revenue_color_black,revenue_color_blue,revenue_color_green,revenue_color_orange,revenue_color_pink,revenue_color_purple,revenue_color_red,revenue_color_silver,revenue_color_white,revenue_color_yellow
2020-11-29,1357329.9839999995,-285456.6723361453,77,410,77,5,34894.464,28266.328,396074.848,898094.3439999999,355323.79999999993,4688.832,439449.82399999996,234838.73599999998,154150.48799999998,70956.68,69655.296,28266.328,154390.712,118038.99199999998,217306.96,31615.623999999996,167153.88,94626.696,50373.264,176256.432,86128.84799999998,261438.576
2020-11-30,1101039.296,-322843.64296163025,68,328,67,3,33829.264,1367.232,352414.55999999994,713428.2400000001,282059.88,33829.264,469433.168,158729.10400000002,67544.416,70354.68,17721.552,1367.232,113864.97600000001,49567.592000000004,293373.87999999995,85423.93600000002,94779.136,93350.89599999998,29646.608,68026.896,44985.84,228019.53600000002
2020-12-01,928026.3039999999,-155860.5280948447,65,318,65,3,19065.808,24769.440000000002,247845.68,636345.3759999999,164610.24000000002,19065.808,372365.1599999999,105680.416,102132.696,83235.44,56167.10400000001,24769.440000000002,70467.96800000001,83887.424,157128.04,48943.368,70317.328,114302.552,70705.112,191586.256,19353.896,101334.35999999999
2020-12-02,296522.58400000003,-69755.2622251829,20,101,20,2,0.0,26431.296,35481.456,234609.832,20489.976000000002,0.0,78593.664,102984.84000000001,10258.047999999999,14991.48,42773.28,26431.296,8521.712,0.0,16950.248,5694.128,36112.176,98207.67199999999,0.0,52929.863999999994,8784.047999999999,69322.736
2020-12-03,422886.784,-86778.65299474909,25,137,25,0,11788.920000000002,44280.576,108500.696,258316.59199999998,84062.384,0.0,155220.02399999998,98468.32,4628.2480000000005,36227.231999999996,0.0,44280.576,44059.304000000004,15850.4,74671.184,1375.272,57049.504,1479.408,21845.208,182156.008,990.0799999999999,23410.415999999997
2020-12-04,516562.44,-115911.49325294557,27,140,27,3,13144.808,36891.728,92416.27999999998,374109.624,92416.27999999998,13144.808,211776.224,88985.576,52933.856,0.0,20413.968,36891.728,26297.056,105208.71200000001,72649.272,16039.760000000002,12132.599999999999,82161.19200000001,43996.744,65633.944,40561.448000000004,51881.712
2020-12-05,522873.568,-177810.24448999864,34,169,34,2,57350.96000000001,28531.376,171502.88799999998,265488.34400000004,153361.42400000003,57350.96000000001,152041.8,22967.8,74932.824,18141.464,15545.920000000002,28531.376,109136.944,50320.512,93962.98399999998,30900.816,6660.592000000001,124439.52,7668.24,7794.608,62043.576,29945.776
2020-12-06,604519.0000000001,-127386.70478230936,33,179,33,2,60930.064,18557.023999999998,175867.85599999994,349164.05600000004,130924.59999999999,60930.064,136429.04,162604.008,50131.007999999994,44943.255999999994,0.0,18557.023999999998,118391.48800000001,65919.88799999999,49700.888,41101.232,26859.487999999998,114687.68,3084.384,45525.31999999999,82343.98400000001,56904.648
2020-12-07,666017.9039999999,-190698.8804747167,45,224,45,5,4309.584,1242.5120000000002,218434.92800000007,442030.88000000006,165872.11200000002,4309.584,151097.29599999997,202263.432,68096.53600000001,52562.81599999999,20573.616,1242.5120000000002,83282.23999999999,49811.792,71486.56,11441.720000000001,32912.295999999995,54372.168000000005,56434.864,141667.248,78737.96,85871.05600000001
2020-12-08,1038125.0719999999,-188459.0757235014,60,299,59,1,15689.736,6722.752,222658.456,793054.128,195140.57600000003,15689.736,567169.5999999999,140132.12,66945.008,27517.88,18807.4,6722.752,38085.176,17667.008,237762.992,77705.672,140117.87999999998,72071.33600000001,159546.536,28481.615999999998,99524.992,167161.864
2020-12-09,923866.9040000002,-211656.26677653115,63,286,62,3,0.0,38040.39200000001,283396.2,602430.312,235884.792,0.0,378454.544,101022.44,107086.18400000001,47511.408,15867.144,38040.39200000001,105234.99200000001,87624.952,171477.88799999998,171174.216,35629.552,74249.91200000001,47433.904,12769.704000000002,116433.784,101838.0
2020-12-10,557281.136,-137431.3499771868,40,176,40,2,4333.344,35341.024000000005,159439.72,358167.04799999995,80934.04000000001,4333.344,178882.53600000002,100351.68800000001,78932.824,78505.68000000001,0.0,35341.024000000005,142690.336,0.0,127849.86400000002,42128.12000000001,9540.847999999998,75557.096,4333.344,36848.216,63061.936,55271.376000000004
2020-12-11,566961.12,-147770.7072912729,44,175,44,3,24696.656,7457.24,128654.31200000002,406152.91199999995,98227.296,24696.656,298116.22399999993,58339.912,44961.479999999996,30427.016,4735.296,7457.24,41099.872,34971.432,214624.472,40266.728,19937.84,9892.464,12395.808,18071.776,54352.376,121348.35199999998
2020-12-12,898042.3440000002,-216463.6267743581,67,304,65,3,11338.448,23321.847999999998,288544.848,574837.2,221924.528,11338.448,345657.76800000004,84556.064,130245.416,66620.32,14377.952,23321.847999999998,77289.888,75239.81599999999,136898.04799999998,44522.464,155607.936,156549.904,13599.032,52948.975999999995,65750.424,119635.85600000001
2020-12-13,749722.0959999998,-144462.3449153631,56,304,56,2,2359.112,14108.16,306252.84,427001.98399999994,232912.104,2359.112,244202.712,81385.07999999999,80946.608,73340.736,20467.584,14108.16,83124.50400000002,85513.28,92293.336,65799.89600000001,120627.52,44926.784,17862.048000000003,52485.183999999994,112438.592,74650.95199999999
2020-12-14,1280960.5519999997,-255304.95621499175,84,397,84,2,30712.352,20069.336000000003,354026.43999999994,876152.424,316311.7119999999,30712.352,613357.3039999999,107825.45599999999,136880.96,37714.728,18088.704,20069.336000000003,167493.11200000002,78752.76,205897.984,64598.439999999995,89967.4,277362.664,30770.951999999997,29235.056,184291.664,152590.51999999996
2020-12-15,1084647.7280000004,-260953.87897006707,83,418,83,4,55108.576,7306.7119999999995,332685.648,689546.792,258313.10399999993,55108.576,310721.36,188885.37600000002,169601.336,74372.544,20338.72,7306.7119999999995,71922.37599999999,93803.90400000001,160707.104,88253.936,63856.232,139787.176,44824.104,177754.48,84281.48,159456.936
2020-12-16,1094520.2079999994,-284194.84939619474,70,316,70,8,61252.128,16078.344,176241.76,840947.9759999999,129900.792,61252.128,587403.448,172770.85600000003,73187.44,46340.96800000001,7586.231999999999,16078.344,28665.879999999997,157049.952,216322.744,63810.992,79006.832,152533.352,24551.512,201873.02399999998,42537.600000000006,128168.31999999999
2020-12-17,883748.4559999999,-221519.7323367371,46,234,46,1,27832.608,35041.144,154062.00000000006,666812.704,142666.97600000002,27832.608,545061.6320000001,48023.64,66386.68,11395.024,7340.752,35041.144,122235.63200000001,51465.600000000006,206535.39200000002,35351.744,47438.912000000004,34484.632000000005,14896.416000000001,88107.61599999998,133629.12800000003,149603.384
2020-12-18,1001044.8960000003,-172458.3471830153,57,284,57,4,47584.56,6982.143999999999,191237.68,755240.512,153130.12,47584.56,290057.20000000007,403328.21599999996,61855.096,38107.56,0.0,6982.143999999999,183934.224,45134.896,198902.68800000002,19755.167999999998,102693.40800000001,53625.95999999999,69470.232,27958.911999999997,46532.448000000004,253036.96000000002
2020-12-19,1318745.6720000003,-286172.4774543583,67,332,67,1,27919.088,13155.768000000002,271305.016,1006365.7999999999,221241.896,27919.088,584202.512,297874.12,124289.16799999999,50063.119999999995,0.0,13155.768000000002,35716.208,99680.65599999999,184667.70399999997,28507.663999999997,19766.72,214843.61600000004,85731.816,109395.51999999999,222909.544,317526.22399999993
2020-12-20,1422293.9200000004,-326581.1498279732,82,442,81,5,18717.184,37779.208,359412.4879999999,1006385.04,306855.14400000003,18717.184,641426.648,214410.13600000003,150548.25600000002,52557.344,0.0,37779.208,113352.89600000001,108625.144,202253.744,131807.168,83104.856,158133.76800000004,96128.352,145610.55999999997,85977.60800000001,297299.82399999996
2020-12-21,1632100.6880000005,-393585.0867618731,99,473,99,7,39035.784,17080.888,334100.4799999999,1241883.5359999996,248304.84,39035.784,749771.8560000001,297164.232,187724.584,85795.64,7222.864,17080.888,194145.304,90961.056,141062.832,75531.024,83373.90400000001,263740.552,108623.16,100837.696,211971.32,361853.8399999999
2020-12-22,1640565.1999999997,-317226.15847363614,117,609,116,12,50269.112,25449.640000000003,545765.768,1019080.6800000002,394951.4479999999,50269.112,675463.792,211986.27999999997,111844.04800000001,150814.32,19786.559999999998,25449.640000000003,96928.16799999999,137632.608,140830.848,36526.712,146996.296,233202.40800000002,79539.176,201866.56,156050.37600000002,410992.04799999995
2020-12-23,1571844.192,-464189.4887431155,82,472,82,5,71610.744,7131.488,364141.1919999999,1128960.768,288607.76,71610.744,781435.696,200171.09600000002,147353.976,75533.432,0.0,7131.488,64173.608,90646.488,336791.744,105780.54400000001,54904.704,90603.92,23318.84,304460.11199999996,98290.52,402873.712
2020-12-24,978450.7760000002,-217573.32411932055,69,398,69,3,32293.008,44914.943999999996,260457.12000000002,640785.704,200431.74400000004,32293.008,260673.22400000002,265189.51999999996,73809.264,60025.376000000004,41113.695999999996,44914.943999999996,29798.488,39621.88,115411.08799999999,37564.24,113358.60800000001,141790.85600000003,62074.344,134068.73599999998,116909.58399999999,187852.95199999996
2020-12-25,960206.792,-220796.17334061326,59,350,58,3,0.0,39730.17600000001,293708.1120000001,626768.5040000001,274073.392,0.0,288357.63200000004,166073.712,168847.26400000002,19634.72,3489.8959999999997,39730.17600000001,97759.90400000001,139115.424,86784.84,70476.41600000001,54554.368,177190.152,29832.928,44406.896,51038.04,209047.824
2020-12-26,879990.4,-241815.93063762976,78,386,77,7,67814.67199999999,74607.792,240155.02399999995,497412.91200000007,221231.90399999995,67814.67199999999,245241.15999999995,152049.528,100122.224,18923.12,0.0,74607.792,114930.136,34490.776,100459.768,103929.304,32583.304000000004,69761.304,75831.616,145425.984,59831.75199999999,142746.456
2020-12-27,1213899.5199999996,-334853.4592551878,89,406,88,7,40682.552,32586.160000000003,278132.9280000001,862497.88,182277.776,40682.552,478770.304,262569.256,86473.87999999999,95855.152,34684.44,32586.160000000003,140166.36,20985.824,238763.32799999998,67262.51999999999,56004.432,172888.2,92257.23999999999,193964.65600000002,63237.511999999995,168369.448
2020-12-28,2902238.2000000007,-758071.7617960887,179,923,179,11,44428.768,50907.24799999999,579120.5919999998,2227781.592,439929.72,44428.768,1149994.2719999999,789693.68,274073.384,139190.872,14020.256,50907.24799999999,270356.048,237367.208,406771.70399999997,228583.51199999996,199935.58399999994,202080.76799999998,254391.35199999998,390391.904,164131.656,548228.464
2020-12-29,2352586.152,-562577.8911629287,154,815,152,13,52610.576,79977.152,688738.2319999998,1531260.1920000003,544111.224,52610.576,895080.4,359695.872,253959.688,144627.00800000003,22524.232,79977.152,246426.00799999994,164301.80000000002,274724.69600000005,145296.31999999998,165519.71999999997,378959.216,109768.784,308204.04800000007,184227.28800000003,375158.272
2020-12-30,2310890.7959999996,-570870.3840125421,124,616,124,6,125039.71999999999,83024.73999999999,481008.8640000001,1621817.4719999994,341694.8320000001,125039.71999999999,801181.776,508722.3679999999,237592.848,139314.032,74320.48,83024.73999999999,99915.524,146556.072,328044.768,78531.248,133817.39200000002,251732.376,70345.76,221090.016,342470.16,638387.48
2020-12-31,1733633.387999999,-423377.7264626181,89,477,89,2,67693.64,21298.544,336752.8400000001,1307888.3639999996,326901.8720000001,19149.968,788155.37,182240.182,240596.07600000003,58394.64,96896.736,21298.544,166865.90399999998,173185.904,456432.78400000004,208601.764,80284.168,216878.48,73192.89600000001,61148.352,107590.432,189452.70400000003
2021-01-01,1290880.5760000004,-256673.00186106085,69,341,69,3,95105.696,32907.520000000004,235597.70400000003,927269.6559999998,191855.38400000002,95105.696,418506.32,335266.01599999995,146627.976,43742.32,26869.343999999997,32907.520000000004,58996.943999999996,62597.015999999996,211485.95600000003,160156.288,10462.423999999999,194536.91600000003,37550.52,100121.36800000002,180962.50400000002,274010.64
2021-01-02,378420.41000000003,67161.94690502211,17,55,17,0,10606.02,0.0,31414.41,336399.98000000004,26262.69,10606.02,183663.74999999997,152736.22999999998,0.0,5151.72,0.0,0.0,65910.94,16618.14,72878.68,0.0,42630.49,25069.409999999996,2020.66,5151.72,11978.84,136161.53
2021-01-03,677894.56,161586.36933751777,22,120,22,0,28341.2,25969.559999999998,152591.47,470992.3300000001,134721.37,28341.2,384873.52,83844.72,2274.09,17870.1,0.0,25969.559999999998,103365.12000000001,14552.02,12688.2,65105.450000000004,25914.96,67097.84,115628.08,86523.91,0.0,187018.97999999998
2021-01-04,819877.0399999999,188634.36973181734,26,118,26,3,26786.4,19412.82,153909.66,619768.1599999999,116372.14,26786.4,387245.13,83670.26000000001,148852.77,37537.52,0.0,19412.82,13274.330000000002,0.0,41376.68,68299.26000000001,0.0,102868.64,30616.0,277118.01999999996,162139.22,124184.89
2021-01-05,1174326.9100000001,213163.3136161723,42,206,42,4,26534.64,18529.22,208256.21,921006.8400000001,131252.86,26534.64,514906.8,302353.37,103746.67000000001,77003.35,0.0,18529.22,182654.75999999998,15220.18,127518.55,14241.990000000002,74306.92,128187.82999999999,62147.28,308019.17000000004,42071.3,219958.92999999996
2021-01-06,1114251.05,207784.78736249183,22,116,22,2,0.0,0.0,106899.39000000001,1007351.6599999999,65884.57,0.0,735818.23,253298.91000000003,18234.52,41014.82,0.0,0.0,33794.159999999996,13471.170000000002,497856.39999999997,0.0,163234.83000000002,117207.24,0.0,164678.74000000002,35544.8,88463.70999999999
2021-01-07,837846.02,147455.8839074092,30,143,30,0,65715.45999999999,29568.800000000003,124504.26,618057.5,123013.83,25066.18,343075.31,187839.00999999998,87143.18,42139.71,0.0,29568.800000000003,0.0,7217.84,167297.19,46462.22,13086.0,192842.17999999996,100921.54000000001,181762.82,45967.619999999995,82288.61
2021-01-08,1023293.1400000001,173727.20154397146,32,167,31,2,85637.41,25020.18,140868.16999999998,771767.3799999999,117629.38999999998,85637.41,497247.41000000003,261293.69,6756.99,23238.78,6469.29,25020.18,89699.98,14935.509999999998,194215.83000000002,7594.92,97591.29,232841.52000000002,33184.97,91882.29,52801.78,208545.05000000002
2021-01-09,853729.27,153774.9857346641,23,121,23,0,84471.42,4972.58,188687.07,575598.2,181964.95,10769.66,276449.01,242147.58999999997,57001.6,80423.88,0.0,4972.58,33396.84,96998.59999999999,128404.19,43194.64,69612.31999999999,73536.16,63562.72,209916.83,85020.12999999999,50086.84
2021-01-10,1180728.66,195861.80597613816,36,175,35,1,173976.79,0.0,213543.44000000003,793208.43,204593.14,153585.87,517455.62,158993.72,73153.45999999999,29341.22,43605.630000000005,0.0,39201.28,29328.99,405241.88999999996,13109.04,114208.98000000001,105875.48000000001,64638.93000000001,217082.74,0.0,192041.33000000002
2021-01-11,1515387.6,313970.2306323075,39,210,39,2,34246.36,21520.01,181585.93,1278035.3,101710.59,34246.36,908923.31,254833.73,75707.98,79875.34,38570.28,21520.01,96207.81,10269.33,174702.66,87361.38,139861.91999999998,269844.2,91604.99,245730.65999999997,240893.38,158911.27
2021-01-12,1062807.6400000001,193755.5527736068,35,167,35,0,59319.22,13301.869999999999,167546.38,822640.17,99773.17000000001,59319.22,478652.30000000005,164205.43999999997,134419.56,67773.20999999999,45362.869999999995,13301.869999999999,63168.33000000001,90336.18000000001,53415.0,39813.42,54960.60999999999,107220.78,51166.92,371757.87,63645.770000000004,167322.76
2021-01-13,1070756.5,214725.16466038075,33,152,33,1,38217.9,11456.85,77554.07999999999,943527.6699999998,77554.07999999999,38217.9,610655.72,207236.13999999996,93611.41,0.0,32024.399999999998,11456.85,138212.87,79427.67,258744.38999999998,39175.450000000004,73718.16,78531.26999999999,61789.2,81347.12999999999,66634.08,193176.28000000003
2021-01-14,764427.2400000001,135365.92989616212,30,116,30,1,111854.90000000001,22071.06,52950.35,577550.93,43546.68,111854.90000000001,166451.76,342236.39,68862.78,9403.67,0.0,22071.06,24667.82,113348.73,162956.89,27944.760000000002,102136.06,14873.59,0.0,70899.02,67460.77,180139.59999999998
2021-01-15,977003.7799999999,198000.206993272,29,157,29,3,179897.48,29592.82,245764.12,521749.36,184175.58000000002,179897.48,354482.77999999997,95699.26000000001,71567.32,61588.54,0.0,29592.82,41614.63,229998.4,100530.40000000001,83841.16,15008.8,90319.35,99099.52,187359.6,82000.8,47231.119999999995
2021-01-16,1185774.61,269564.23147238884,32,154,32,2,77502.16,0.0,187046.06,921226.39,162283.78000000003,77502.16,552128.95,277066.69999999995,92030.74,24762.28,0.0,0.0,128317.98,52034.6,353290.59,14626.199999999999,0.0,66209.91,44513.49,158419.24000000002,233009.94999999998,135352.65
2021-01-17,1224098.2000000004,257107.62583975864,37,162,37,1,108775.85999999999,0.0,156878.59999999998,958443.7400000002,151927.18,108775.85999999999,550546.91,223221.34,184675.49,4951.42,0.0,0.0,94462.54000000001,99561.99,305415.69,73593.06999999999,67900.94,6672.0599999999995,29345.920000000006,269360.67,167543.04,110242.28
2021-01-18,2502006.1799999997,585847.1230354629,61,313,61,3,74640.82,15907.68,439135.36999999994,1972322.3099999996,401076.48999999993,74640.82,1301031.02,547342.47,123948.82,38058.88,0.0,15907.68,86941.6,266377.52,548454.2999999999,41535.41,199558.48,245483.05,155263.69,318301.86000000004,182021.64,458068.63
2021-01-19,2011018.3900000004,359008.22252472176,64,303,64,3,10604.06,29871.059999999998,399142.63,1571400.6400000001,322520.37,10604.06,924546.0199999999,261969.07,333012.25,76622.26,51873.299999999996,29871.059999999998,248236.55000000002,111068.58,450374.38000000006,111839.81,265935.07,245213.32,91001.03999999998,195068.65000000002,76043.78,216237.21
2021-01-20,1595354.2000000002,378826.5777742917,38,207,38,3,36273.29,2571.55,190464.03,1366045.3299999998,117761.26,36273.29,848557.3300000001,354517.57,162970.43,72702.77,0.0,2571.55,68402.51999999999,257118.13,437114.53,145327.62000000002,21667.2,190169.89,34365.52,284084.01999999996,48760.72,108344.05
2021-01-21,1698207.9099999997,448159.436271357,46,227,46,5,46242.7,16458.48,140280.9,1495225.8299999996,114653.57999999999,46242.7,736484.7499999999,532333.27,121492.09,25627.32,104915.72,16458.48,75864.29000000001,196196.93999999997,148323.47999999998,125574.77,151495.81,171396.64,15873.18,216218.88999999998,247107.91999999998,350155.99
2021-01-22,1620041.5000000005,352106.0211011602,40,218,40,5,71948.5,27494.82,364391.26999999996,1156206.9099999997,337969.76999999996,71948.5,843898.2699999998,168283.66999999998,96856.27,26421.5,47168.7,27494.82,160018.30000000002,89655.0,356498.38999999996,80472.68000000001,21335.55,117836.13,83071.36,100184.31000000001,200344.82,410624.96
2021-01-23,1744298.2700000005,331431.19170139794,58,287,58,4,62557.06,65806.73,404258.5699999999,1211675.91,287726.83999999997,50665.119999999995,731571.1499999999,322042.07,158062.69,128423.67000000001,0.0,65806.73,191630.84000000003,165902.13,281899.23,122930.48000000001,204913.17999999996,207566.07000000004,93617.94,238846.06,108738.11999999998,128254.22
2021-01-24,1862707.4200000002,371367.8503859327,60,294,59,1,29888.72,36201.77,502870.06000000006,1293746.8699999999,393806.7300000001,29888.72,680989.73,436275.6,144645.78,109063.32999999999,31835.76,36201.77,196648.78999999998,179022.96,108965.57,90870.06,194475.63,109393.22,106604.33,389745.39999999997,101782.52000000002,385198.93999999994
2021-01-25,2346216.5,433026.9700822319,71,324,70,1,49595.20999999999,65867.49,501379.41000000003,1729374.3900000004,344349.9799999999,49595.20999999999,988296.09,538244.9199999999,164474.61000000002,157029.43,38358.77,65867.49,109072.18000000001,216447.37999999998,459826.39,70980.88,146357.74,342012.48000000004,141440.27,396073.0,71047.56,392958.62
2021-01-26,2993616.58,711138.2939918917,78,380,78,7,79414.51000000001,37910.64,209625.69,2666665.74,205895.36,73532.06,1295590.46,867357.1200000001,503718.16000000003,9612.78,0.0,37910.64,228147.06999999998,235377.94999999998,508687.44999999984,216515.52,141371.26,362872.10000000003,268262.11,247090.41000000003,236352.42,548940.2899999999
2021-01-27,2258351.94,568289.3503491705,65,266,65,2,133701.11,23044.44,286325.97,1815280.4200000004,222318.28,133701.11,1120796.4100000001,444140.94000000006,193269.31,64007.69,57073.759999999995,23044.44,72574.47,257994.86,355547.79000000004,47747.78999999999,304282.66,415484.83999999997,78851.90000000001,127280.76,118570.18,480016.69
2021-01-28,2405871.45,559986.0581281009,67,302,67,5,101506.72,2329.62,220201.84,2081833.27,137701.75,101506.72,1299659.7,524375.89,238160.89,82500.09,19636.79,2329.62,169682.17,108123.67000000001,448716.32000000007,68054.83,355509.09,329825.33999999997,65681.08,346359.30999999994,107639.38,406280.26000000007
2021-01-29,2246568.5300000003,467621.92672934564,64,290,64,4,28841.11,28590.75,384675.1500000001,1804461.5199999996,328597.10000000003,28841.11,1301505.44,435452.8400000001,67503.23999999999,56078.05,0.0,28590.75,16592.45,185336.85,616541.8800000001,117099.19999999998,125242.52,310195.4,147683.03,162468.15,102309.04,463100.0100000001
2021-01-30,2161125.415,406145.69250652613,55,249,55,1,4550.05,0.0,236700.305,1919875.0600000005,222259.715,4550.05,1206211.6200000003,182320.12999999998,449217.41000000003,14440.59,82125.9,0.0,124227.14000000001,139300.22000000003,321283.85,117044.98249999998,74399.1,400388.42000000004,227409.22,242249.22,311712.9125,203110.34999999998
2021-01-31,1591184.1904999996,273709.4016060575,51,237,51,5,46709.5,15487.04,341173.6905,1187813.96,241169.1365,46709.5,577410.52,566420.9099999999,43982.53,100004.554,0.0,15487.04,25588.92,94175.199,238095.05000000002,133980.75,161139.5,199559.31999999995,102357.58000000002,124477.13799999999,187296.29350000003,324514.44
2021-02-01,1539347.9515000002,258026.36399052083,55,218,55,2,66184.95,43830.79,194728.23149999997,1234603.98,110522.362,66184.95,750835.0399999999,383829.6099999999,96623.31,84205.86950000002,3316.0199999999995,43830.79,29129.3,141182.641,437527.04000000004,52847.17,97132.4065,130462.47650000002,153443.40000000002,310047.253,24768.5645,162807.69999999995
2021-02-02,928867.8070000003,164009.72937430514,35,188,35,3,24602.27,30633.579999999998,237826.91699999996,635805.04,184283.76699999993,24602.27,332421.5,247821.23,55562.31,53543.15,0.0,30633.579999999998,85277.6275,128797.92300000001,58317.2075,114877.817,69402.637,66160.6905,37111.799999999996,19920.838000000003,208865.93649999998,140135.33000000002
2021-02-03,1074100.8885000001,140789.96356756455,39,181,38,3,72134.2,55200.36000000001,121460.58850000001,825305.7400000001,43682.0745,67436.67,506955.31000000006,155736.91000000003,162613.52,82476.04400000001,0.0,55200.36000000001,58872.15000000001,51964.06449999999,345817.603,51922.416000000005,95230.29000000001,244610.13650000002,11033.344,0.0,46355.829,168295.0555
2021-02-04,1325252.2034999996,315418.08456186444,37,172,37,4,4131.1,55236.88999999999,113078.1435,1152806.0699999996,84925.73550000001,4131.1,750973.44,99660.87,274737.81,28152.408000000003,27433.95,55236.88999999999,3170.62,204723.6085,330807.0360000001,60003.218499999995,34723.14,289982.9205,168043.62199999997,117937.18000000001,0.0,115860.85800000001
2021-02-05,1734202.0140000004,334599.8634044197,47,234,47,3,145046.99,45503.700000000004,86224.204,1457427.12,62453.894499999995,145046.99,920371.21,400141.26,126602.96999999999,23770.3095,10311.68,45503.700000000004,174996.40000000002,62038.64000000001,434962.144,65470.75,272646.29,168257.28550000003,250805.644,76386.05500000001,74607.9835,154030.822
2021-02-06,1225345.479,284617.9978639907,38,177,38,2,179820.89,14829.75,87507.109,943187.7299999999,81532.69699999999,179820.89,667654.5599999999,175071.3,100461.87,5974.412,0.0,14829.75,162611.29200000002,236535.76,94678.03,59607.013499999994,202405.5435,56603.93,90381.2575,156413.2925,33596.8,132512.56
2021-02-07,1784963.9599999995,390567.28227525693,47,248,46,4,0.0,35856.82,166620.22999999998,1582486.91,112493.02899999998,0.0,858764.8500000001,524708.9,182607.33000000002,54127.201,16405.829999999998,35856.82,205047.33399999997,135549.86000000002,220483.71000000002,10056.348999999998,479262.422,278048.202,129998.8,51913.898,52706.326,221897.059
2021-02-08,1292540.226,161468.14195078285,44,198,44,3,31461.239999999998,34499.83,188526.906,1038052.2500000002,91395.65500000001,31461.239999999998,580963.23,379327.95000000007,39708.0,97131.25099999999,38053.07,34499.83,37763.972499999996,45188.48,243743.74,15866.1535,102063.1615,147527.95099999997,62348.998,267584.79699999996,155322.0,215130.97249999997
2021-02-09,1397636.4495,202778.67924918633,52,244,52,5,95007.62,65259.22,286101.55950000003,951268.0499999999,210289.31150000004,95007.62,465485.31999999995,220973.03000000003,213518.49999999997,75812.24799999999,51291.2,65259.22,102034.3915,151550.5485,229457.81000000003,184853.9895,46063.757,171660.028,121332.616,108135.046,144185.67250000002,138362.5905
2021-02-10,1808875.3035000002,233293.98619250627,54,278,54,4,98305.39,21287.4,242921.08350000004,1446361.43,285659.285,39388.11,988554.24,303334.0,103255.51,16179.078500000001,51217.68,21287.4,286698.94,76518.9045,524834.808,101463.57649999998,124176.45000000001,154467.256,39252.810000000005,11761.722,174504.0955,315196.74100000004
2021-02-11,1664320.5620000006,268236.1841000669,47,255,47,4,84801.15,95866.12,142218.53199999998,1341434.7600000005,142218.53199999998,84801.15,797010.71,373070.9600000001,146877.29,0.0,24475.800000000003,95866.12,92988.5095,83687.6715,449603.12950000004,45452.27049999999,89145.98000000001,146730.127,92318.28,266013.788,91711.706,306669.1
2021-02-12,1935749.5099999995,256406.66544260285,55,270,55,6,30868.14,56531.840000000004,272427.55000000005,1575921.9799999997,209922.11149999997,30868.14,1003003.2599999999,369180.7499999999,144966.78,62505.438500000004,58771.19,56531.840000000004,120241.29699999999,150381.796,221557.59749999997,117917.38699999999,66594.597,153196.85299999997,90066.372,625830.8095,255189.55999999997,134773.241
2021-02-13,1933851.282,377291.6604922312,63,330,62,5,44843.200000000004,11675.9,298130.972,1579201.21,235670.54950000002,44843.200000000004,839890.35,477824.6899999999,232994.69999999995,62460.42250000001,28491.47,11675.9,36150.48,285225.9,254994.46999999997,41697.68,137665.91300000003,156544.976,220205.772,193401.552,160445.88499999998,447518.65400000004
2021-02-14,2915454.050499999,442525.26451436896,75,376,71,6,68939.88,0.0,155133.10049999997,2691381.07,114859.37799999997,68939.88,1369231.53,948408.05,279377.12,40273.7225,94364.37,0.0,382646.422,255937.33,1023811.246,61820.881,187407.185,104868.52149999999,66458.622,240295.929,262232.22,329975.6940000001
2021-02-15,3089007.5355,557684.2906790591,93,459,92,7,77825.47,71855.44,300852.08550000004,2638474.5400000005,214163.2885,77825.47,1397209.28,816198.38,331521.74,86688.797,93545.14,71855.44,256268.729,348367.5695,485960.97400000005,88254.08699999998,217700.19599999997,480035.94550000003,170075.8565,332367.59800000006,252829.05250000002,457147.52749999997
2021-02-16,1837116.9145000002,191661.02654496842,69,290,68,5,82061.3,34181.600000000006,213925.5945,1506948.4200000004,111564.098,82061.3,748876.7300000001,460106.86,200820.12999999998,102361.49650000001,97144.7,34181.600000000006,170869.665,184433.16000000003,254345.81199999998,14121.94,87766.675,75295.2315,148023.19449999998,467731.91150000005,139700.812,294828.5129999999
2021-02-17,2437854.7665000004,488996.6316609979,74,340,73,3,151580.59,38799.12,175894.8265,2071580.2299999997,208256.62300000002,110568.76,1183425.57,516662.7799999999,282547.84,8650.0335,88944.04,38799.12,140149.9725,264271.206,322597.44,74999.12199999999,190788.94,437932.07999999996,152356.9955,246727.55,221011.48500000002,387019.97549999994
2021-02-18,1708746.5959999992,334464.5942750635,60,264,60,1,19773.46,57770.649999999994,115906.136,1515296.3499999996,95642.16149999999,19773.46,866663.4299999999,543409.5499999999,105223.36999999998,20263.974500000004,0.0,57770.649999999994,77183.4675,38782.94,255900.76200000002,59506.1625,363615.67600000004,307533.0745,44059.1855,148757.74,70835.964,342571.6240000001
